joborder_id,company_id,recruiter,owner,title,type,salary,status,city,country,openings,start_date,date_created,date_modified,discipline,work_arrangement,owning_office
627,544,125,125,Claims Handler,H,€68k - €80k,Full,Paris,FR,1,2023-04-16 16:28:08,2023-02-15 09:49:42,2023-04-02 16:23:32,"Underwriting, Broking & Claims",Hybrid,Paris
628,627,141,139,Pricing Actuary,H,"144,000",Full,Zurich,CH,1,2023-04-16 16:15:24,2023-02-15 11:21:00,2023-03-27 11:01:01,Actuarial,Hybrid,Zurich
629,715,160,160,Data Engineer,H,"99,000",Full,New York,US,1,,2023-02-15 14:55:03,2023-03-20 15:28:57,Technology,Hybrid,New York
630,748,161,158,Cyber Security Analyst,H,$112k - $133k,Full,New York,US,1,2023-04-16 15:01:19,2023-02-15 18:38:18,2023-03-28 13:23:47,Technology,Office,New York
631,839,174,174,Claims Manager,H,$59k - $66k,Full,Charlotte,US,1,2023-04-16 09:39:37,2023-02-15 14:19:32,2023-04-12 12:10:49,"Underwriting, Broking & Claims",Office,Charlotte
632,898,186,186,FP&A Analyst,H,561000,Full,Hong Kong,HK,1,2023-04-16 15:24:25,2023-02-15 15:40:00,2023-03-21 11:04:17,"Accountancy, Finance & Audit",Hybrid,Hong Kong
633,28,7,7,Tax Manager,H,£43k - £48k,Full,Manchester,GB,1,2023-04-17 18:31:57,2023-02-16 13:52:26,2023-04-04 16:42:18,"Accountancy, Finance & Audit",Hybrid,Manchester
634,35,12,12,Claims Handler,H,50000,Full,Manchester,GB,1,2023-04-17 12:13:54,2023-02-16 17:28:22,2023-03-28 17:10:19,"Underwriting, Broking & Claims",Hybrid,Manchester
635,461,89,88,Capital Modelling Actuary,H,108000,Full,Brussels,BE,1,2023-04-17 14:19:19,2023-02-16 14:51:10,2023-04-08 18:04:49,Actuarial,Hybrid,Brussels
636,597,126,126,Casualty Underwriter,H,65000,Closed,Paris,FR,1,,2023-02-16 11:47:59,2023-03-14 10:09:51,"Underwriting, Broking & Claims",Hybrid,Paris
637,710,158,158,Product Owner,H,USD 140k,Full,New York,US,1,2023-04-17 15:28:52,2023-02-16 10:43:48,2023-03-22 13:30:23,Transformation & Change,Hybrid,New York
638,724,161,161,Software Engineer,H,126000,Closed,New York,US,1,2023-04-17 14:08:02,2023-02-16 10:29:56,2023-03-16 12:35:34,Technology,Hybrid,New York
639,905,182,182,Financial Controller,H,"746,000",Closed,Hong Kong,HK,1,2023-04-17 09:11:53,2023-02-16 14:00:08,2023-03-15 16:40:01,"Accountancy, Finance & Audit",Hybrid,Hong Kong
640,630,132,132,Senior Internal Auditor,H,CHF 103k - CHF 122k,Closed,Zurich,CH,1,2023-04-18 17:34:34,2023-02-17 18:00:41,2023-03-12 16:26:52,"Accountancy, Finance & Audit",Hybrid,Zurich
641,735,166,166,Paralegal,H,$115k - $128k,Closed,New York,US,1,2023-04-18 16:43:01,2023-02-17 18:38:29,2023-03-10 10:59:37,Legal,Hybrid,New York
642,2,8,8,Management Accountant,H,"50,000",Closed,Manchester,GB,1,2023-04-19 13:25:16,2023-02-18 09:11:21,2023-03-15 11:11:38,"Accountancy, Finance & Audit",Remote,Manchester
643,325,32,28,Senior Claims Handler,H,88000,Full,London,GB,2,2023-04-19 11:10:34,2023-02-18 14:44:03,2023-03-26 09:07:13,"Underwriting, Broking & Claims",Remote,London
644,170,48,47,Actuarial Analyst,H,"82,000",Full,London,GB,1,,2023-02-18 10:42:36,2023-03-31 12:42:26,Actuarial,Hybrid,London
645,454,80,80,Senior Business Analyst,H,71000,Closed,Amsterdam,NL,1,,2023-02-18 13:16:05,2023-03-21 18:57:49,Transformation & Change,Remote,Amsterdam
646,545,109,109,BI Developer,H,€69k - €83k,Full,Paris,FR,1,2023-04-19 10:22:51,2023-02-18 09:30:48,2023-03-26 11:42:47,Technology,Remote,Paris
647,720,147,146,Business Analyst,H,134000,Closed,New York,US,1,2023-04-19 10:43:04,2023-02-18 13:58:17,2023-03-21 18:24:04,Transformation & Change,Hybrid,New York
648,13,4,1,Senior Internal Auditor,H,"68,000",Full,Manchester,GB,1,,2023-02-19 16:25:49,2023-04-01 08:09:40,"Accountancy, Finance & Audit",Office,Manchester
649,1,9,9,Senior Data Engineer,H,GBP 94k,Full,Manchester,GB,1,,2023-02-19 14:36:26,2023-03-25 17:33:51,Technology,Hybrid,Manchester
650,174,58,58,Head of Pricing,H,94000,OnHold,London,GB,1,,2023-02-19 12:28:58,2023-03-21 16:59:07,Actuarial,Office,London
651,369,64,64,Account Executive,H,€89k - €109k,Closed,Dublin,IE,1,2023-04-20 08:49:57,2023-02-19 13:06:39,2023-03-21 13:45:30,"Underwriting, Broking & Claims",Hybrid,Dublin
652,595,106,106,Change Manager,H,Competitive,Full,Paris,FR,1,2023-04-20 16:58:30,2023-02-19 12:23:50,2023-04-14 16:42:56,Transformation & Change,Office,Paris
653,560,123,123,Claims Manager,H,"64,000",Closed,Paris,FR,1,,2023-02-19 14:50:03,2023-03-26 11:09:03,"Underwriting, Broking & Claims",Hybrid,Paris
654,627,134,134,Senior Internal Auditor,H,94000,Full,Zurich,CH,1,2023-04-20 14:28:32,2023-02-19 09:21:43,2023-03-25 08:01:24,"Accountancy, Finance & Audit",Hybrid,Zurich
655,762,159,159,Actuarial Analyst,H,120000,Full,New York,US,1,2023-04-20 13:31:55,2023-02-19 09:00:06,2023-03-29 12:09:16,Actuarial,Hybrid,New York
656,920,195,195,Pricing Actuary,H,"182,000",OnHold,Singapore,SG,1,,2023-02-19 17:40:25,2023-04-23 17:09:16,Actuarial,Hybrid,Singapore
657,174,42,42,Head of Compliance,H,61000,Closed,London,GB,1,,2023-02-20 16:03:39,2023-03-19 17:00:43,Risk & Compliance,Hybrid,London
658,633,136,136,Senior Financial Controller,H,CHF 125k - CHF 151k,Closed,Zurich,CH,1,2023-04-21 13:41:14,2023-02-20 17:05:51,2023-03-15 10:01:20,"Accountancy, Finance & Audit",Hybrid,Zurich
659,921,194,194,Senior Financial Controller,H,S$81k - S$97k,Closed,Singapore,SG,1,2023-04-21 14:32:32,2023-02-20 11:49:47,2023-04-18 16:57:53,"Accountancy, Finance & Audit",Hybrid,Singapore
660,168,49,49,Senior Business Analyst,H,Competitive,OnHold,London,GB,2,2023-04-22 14:31:47,2023-02-21 11:02:57,2023-03-19 16:12:21,Transformation & Change,Office,London
661,206,51,51,Business Analyst,H,82000,Full,London,GB,1,2023-04-22 11:22:36,2023-02-21 18:25:39,2023-04-15 13:39:03,Transformation & Change,Office,London
662,485,92,88,Capital Modelling Actuary,H,88000,Full,Brussels,BE,1,2023-04-22 15:24:40,2023-02-21 08:37:31,2023-04-01 14:49:16,Actuarial,Hybrid,Brussels
663,733,151,146,Senior Change Manager,H,USD 102k,Closed,New York,US,1,2023-04-22 16:32:55,2023-02-21 09:32:23,2023-03-17 13:02:14,Transformation & Change,Remote,New York
664,995,207,207,Casualty Underwriter,H,Competitive,Closed,Kuala Lumpur,MY,1,2023-04-22 15:22:07,2023-02-21 08:16:56,2023-03-18 15:19:15,"Underwriting, Broking & Claims",Office,Malaysia
665,186,28,28,Regulatory Lawyer,H,"90,000",Full,London,GB,1,2023-04-23 15:37:14,2023-02-22 08:20:21,2023-04-07 10:21:03,Legal,Hybrid,London
666,168,31,31,In-house Counsel,H,£112k - £138k,Closed,London,GB,2,2023-04-23 17:10:47,2023-02-22 15:26:03,2023-03-24 14:52:19,Legal,Hybrid,London
667,175,41,41,Cyber Security Analyst,H,£96k - £108k,Full,London,GB,1,2023-04-23 16:56:20,2023-02-22 14:23:45,2023-04-17 09:10:24,Technology,Hybrid,London
668,363,75,75,Senior FP&A Analyst,H,EUR 84k,Full,Dublin,IE,1,2023-04-23 18:38:13,2023-02-22 17:13:05,2023-03-31 13:23:18,"Accountancy, Finance & Audit",Remote,Dublin
669,371,75,75,Senior FP&A Analyst,H,54000,Closed,Dublin,IE,1,2023-04-23 11:55:31,2023-02-22 08:01:47,2023-03-20 11:15:56,"Accountancy, Finance & Audit",Hybrid,Dublin
670,504,100,97,Commercial Lawyer,H,"92,000",Full,Madrid,ES,1,2023-04-23 16:20:40,2023-02-22 14:05:05,2023-04-11 17:43:37,Legal,Hybrid,Madrid
671,753,162,162,Senior Cyber Security Analyst,H,$136k - $169k,OnHold,New York,US,2,2023-04-23 15:00:47,2023-02-22 15:49:09,2023-04-10 15:33:52,Technology,Office,New York
672,919,196,196,Change Manager,H,134000,Closed,Singapore,SG,1,2023-04-23 13:06:42,2023-02-22 09:41:43,2023-03-19 15:11:34,Transformation & Change,Remote,Singapore
673,372,67,64,Cloud Architect,H,"78,000",Closed,Dublin,IE,1,2023-04-24 14:41:15,2023-02-23 13:13:36,2023-03-21 14:56:31,Technology,Hybrid,Dublin
674,407,68,64,Claims Handler,H,66000,Closed,Dublin,IE,2,2023-04-24 08:44:50,2023-02-23 09:33:27,2023-04-19 12:46:48,"Underwriting, Broking & Claims",Office,Dublin
675,461,90,90,Senior Business Analyst,H,77000,Closed,Brussels,BE,1,2023-04-24 13:00:01,2023-02-23 08:24:56,2023-03-30 14:02:52,Transformation & Change,Hybrid,Brussels
676,736,165,165,Paralegal,H,$122k - $143k,OnHold,New York,US,1,,2023-02-23 15:10:10,2023-03-24 16:44:33,Legal,Hybrid,New York
677,101,11,11,Operational Risk Manager,H,"66,000",Closed,Manchester,GB,1,2023-04-25 08:37:27,2023-02-24 15:17:16,2023-03-24 14:27:11,Risk & Compliance,Office,Manchester
678,318,39,37,Financial Crime Analyst,H,GBP 96k,Closed,London,GB,1,2023-04-25 16:27:52,2023-02-24 15:46:29,2023-04-08 09:27:35,Risk & Compliance,Hybrid,London
679,335,67,64,Account Executive,H,€90k - €100k,Closed,Dublin,IE,2,2023-04-25 15:58:05,2023-02-24 09:58:02,2023-03-22 09:24:58,"Underwriting, Broking & Claims",Remote,Dublin
680,995,211,211,Pricing Actuary,H,"198,000",Closed,Kuala Lumpur,MY,1,,2023-02-24 17:55:00,2023-03-19 16:05:31,Actuarial,Hybrid,Malaysia
681,8,2,2,Pricing Actuary,H,£95k - £111k,Closed,Manchester,GB,1,,2023-02-25 09:58:15,2023-03-22 12:00:06,Actuarial,Office,Manchester
682,18,7,7,Management Accountant,H,GBP 76k,Closed,Manchester,GB,3,,2023-02-25 17:01:10,2023-03-20 15:23:26,"Accountancy, Finance & Audit",Hybrid,Manchester
683,46,8,8,FP&A Analyst,H,"48,000",Closed,Manchester,GB,1,2023-04-26 13:25:18,2023-02-25 10:51:15,2023-03-29 12:04:58,"Accountancy, Finance & Audit",Hybrid,Manchester
684,234,32,32,Financial Crime Analyst,H,GBP 94k,Closed,London,GB,1,,2023-02-25 09:15:48,2023-03-20 10:15:31,Risk & Compliance,Remote,London
685,215,37,37,Head of Compliance,H,87000,Full,London,GB,1,2023-04-26 16:04:46,2023-02-25 14:12:31,2023-04-12 11:04:46,Risk & Compliance,Office,London
686,205,55,55,Head of Pricing,H,Competitive,Full,London,GB,1,2023-04-26 10:32:25,2023-02-25 17:20:09,2023-05-03 11:23:36,Actuarial,Office,London
687,416,65,64,Claims Handler,H,€66k - €73k,Closed,Dublin,IE,1,2023-04-26 10:50:05,2023-02-25 11:12:50,2023-03-22 11:01:05,"Underwriting, Broking & Claims",Office,Dublin
688,627,133,133,Paralegal,H,"134,000",Full,Zurich,CH,1,,2023-02-25 11:34:59,2023-05-01 12:15:44,Legal,Hybrid,Zurich
689,634,142,139,Business Analyst,H,"118,000",OnHold,Zurich,CH,2,2023-04-26 11:06:13,2023-02-25 14:55:42,2023-03-28 13:28:18,Transformation & Change,Hybrid,Zurich
690,890,187,187,Internal Auditor,H,HKD 550k,Closed,Hong Kong,HK,1,2023-04-26 09:28:03,2023-02-25 11:06:26,2023-03-13 17:10:19,"Accountancy, Finance & Audit",Hybrid,Hong Kong
691,835,176,174,Senior Property Underwriter,H,USD 101k,Full,Charlotte,US,1,2023-04-27 16:08:09,2023-02-26 12:27:00,2023-04-10 12:08:33,"Underwriting, Broking & Claims",Office,Charlotte
692,6,3,1,Senior Reserving Actuary,H,72000,Full,Manchester,GB,1,,2023-02-27 11:29:18,2023-04-12 16:47:12,Actuarial,Hybrid,Manchester
693,714,150,150,Senior Product Owner,H,141000,Closed,New York,US,1,2023-04-28 18:53:53,2023-02-27 13:06:29,2023-03-30 10:18:55,Transformation & Change,Hybrid,New York
694,508,98,97,Senior Account Executive,H,€63k - €73k,Full,Madrid,ES,1,2023-04-29 09:16:29,2023-02-28 14:45:07,2023-03-30 11:36:37,"Underwriting, Broking & Claims",Remote,Madrid
695,715,146,146,Product Owner,H,"140,000",Closed,New York,US,1,2023-04-29 16:40:40,2023-02-28 13:48:58,2023-03-27 12:19:27,Transformation & Change,Hybrid,New York
696,835,175,175,Senior Account Executive,H,USD 72k,Closed,Charlotte,US,1,2023-04-29 16:31:41,2023-02-28 12:28:11,2023-04-04 17:12:13,"Underwriting, Broking & Claims",Hybrid,Charlotte
697,889,183,183,Senior Tax Manager,H,622000,Closed,Hong Kong,HK,1,2023-04-29 17:51:17,2023-02-28 12:27:41,2023-03-30 18:03:13,"Accountancy, Finance & Audit",Hybrid,Hong Kong
698,15,22,22,BI Developer,H,75000,Closed,Manchester,GB,1,2023-04-30 09:22:41,2023-03-01 08:48:46,2023-03-23 10:55:07,Technology,Remote,Manchester
699,335,74,74,Senior Financial Controller,H,94000,Full,Dublin,IE,1,2023-04-30 12:09:55,2023-03-01 16:14:06,2023-04-29 13:46:02,"Accountancy, Finance & Audit",Office,Dublin
700,713,158,158,Senior BI Developer,H,108000,Full,New York,US,1,2023-04-30 11:40:36,2023-03-01 17:33:11,2023-03-30 13:04:27,Technology,Hybrid,New York
701,890,187,187,Senior Financial Controller,H,549000,Full,Hong Kong,HK,1,2023-04-30 18:33:18,2023-03-01 13:40:17,2023-04-12 11:07:29,"Accountancy, Finance & Audit",Office,Hong Kong
702,347,68,64,Casualty Underwriter,H,EUR 73k,Closed,Dublin,IE,1,2023-05-01 16:19:01,2023-03-02 09:17:50,2023-05-12 11:08:47,"Underwriting, Broking & Claims",Office,Dublin
703,465,89,88,Actuarial Analyst,H,€89k - €99k,Closed,Brussels,BE,1,,2023-03-02 18:48:24,2023-03-31 15:26:09,Actuarial,Hybrid,Brussels
704,506,100,100,Senior In-house Counsel,H,"83,000",Closed,Madrid,ES,1,,2023-03-02 14:02:17,2023-04-09 16:56:09,Legal,Office,Madrid
705,715,151,151,Senior Programme Director,H,Competitive,Full,New York,US,1,2023-05-01 10:40:10,2023-03-02 08:09:50,2023-03-31 10:27:26,Transformation & Change,Remote,New York
706,1001,209,209,Casualty Underwriter,H,RM131k - RM154k,Full,Kuala Lumpur,MY,2,2023-05-01 12:34:17,2023-03-02 15:28:54,2023-04-28 18:14:58,"Underwriting, Broking & Claims",Hybrid,Malaysia
707,1,2,2,Reserving Actuary,H,"100,000",Full,Manchester,GB,1,2023-05-02 15:44:23,2023-03-03 10:42:28,2023-04-27 11:52:22,Actuarial,Hybrid,Manchester
708,146,14,14,Operational Risk Manager,H,£57k - £68k,Full,Manchester,GB,1,2023-05-02 14:35:59,2023-03-03 09:37:41,2023-04-04 16:42:19,Risk & Compliance,Hybrid,Manchester
709,233,59,55,Actuarial Analyst,H,84000,Closed,London,GB,1,2023-05-02 16:47:31,2023-03-03 08:58:02,2023-03-24 12:49:00,Actuarial,Hybrid,London
710,337,67,67,Claims Manager,H,88000,Full,Dublin,IE,1,,2023-03-03 11:07:44,2023-04-16 09:03:57,"Underwriting, Broking & Claims",Hybrid,Dublin
711,424,83,83,Financial Controller,H,€60k - €72k,Full,Amsterdam,NL,1,2023-05-02 13:41:07,2023-03-03 14:49:20,2023-04-10 09:15:09,"Accountancy, Finance & Audit",Remote,Amsterdam
712,419,84,79,Business Analyst,H,103000,Closed,Amsterdam,NL,1,,2023-03-03 11:48:19,2023-05-04 09:51:23,Transformation & Change,Hybrid,Amsterdam
713,947,196,196,Programme Director,H,"110,000",Closed,Singapore,SG,2,2023-05-02 15:33:27,2023-03-03 09:34:06,2023-03-31 09:15:59,Transformation & Change,Office,Singapore
714,239,48,48,Senior Project Manager,H,"89,000",Full,London,GB,1,,2023-03-04 08:03:51,2023-04-09 12:40:06,Transformation & Change,Hybrid,London
715,546,109,109,Senior Actuarial Analyst,H,"83,000",Full,Paris,FR,1,,2023-03-04 13:55:23,2023-05-06 13:24:59,Actuarial,Office,Paris
716,1,23,20,Data Engineer,H,76000,Full,Manchester,GB,1,2023-05-04 18:42:42,2023-03-05 09:06:45,2023-04-05 18:12:44,Technology,Hybrid,Manchester
717,752,161,158,Cyber Security Analyst,H,$95k - $110k,Full,New York,US,1,,2023-03-05 15:08:04,2023-04-28 10:56:19,Technology,Hybrid,New York
718,19,1,1,Capital Modelling Actuary,H,£83k - £98k,Full,Manchester,GB,1,2023-05-05 12:59:23,2023-03-06 13:56:48,2023-05-12 18:24:57,Actuarial,Office,Manchester
719,229,38,38,Compliance Officer,H,£89k - £106k,Full,London,GB,1,2023-05-05 09:27:47,2023-03-06 15:17:41,2023-04-22 16:53:41,Risk & Compliance,Office,London
720,399,76,76,Senior BI Developer,H,€88k - €102k,Closed,Dublin,IE,2,2023-05-05 14:53:32,2023-03-06 10:02:33,2023-04-10 08:35:14,Technology,Hybrid,Dublin
721,441,81,81,Business Analyst,H,Competitive,Closed,Amsterdam,NL,1,2023-05-05 17:42:39,2023-03-06 09:00:24,2023-03-30 08:04:52,Transformation & Change,Hybrid,Amsterdam
722,627,139,139,Financial Crime Analyst,H,CHF 91k - CHF 113k,Full,Zurich,CH,1,,2023-03-06 12:35:55,2023-03-29 12:24:06,Risk & Compliance,Remote,Zurich
723,168,32,28,Commercial Lawyer,H,121000,Closed,London,GB,1,,2023-03-07 12:08:48,2023-04-03 09:23:30,Legal,Hybrid,London
724,351,65,65,Claims Handler,H,€91k - €107k,Closed,Dublin,IE,1,2023-05-06 17:46:51,2023-03-07 15:26:32,2023-04-07 15:10:11,"Underwriting, Broking & Claims",Remote,Dublin
725,452,82,82,Product Owner,H,EUR 78k,OnHold,Amsterdam,NL,1,2023-05-06 09:19:21,2023-03-07 12:46:07,2023-04-05 13:23:26,Transformation & Change,Hybrid,Amsterdam
726,982,207,207,Account Executive,H,Competitive,Closed,Kuala Lumpur,MY,1,2023-05-06 13:19:47,2023-03-07 08:38:42,2023-03-31 18:03:58,"Underwriting, Broking & Claims",Hybrid,Malaysia
727,175,31,31,Senior Commercial Lawyer,H,134000,Closed,London,GB,1,,2023-03-08 17:12:06,2023-04-04 17:37:12,Legal,Hybrid,London
728,168,55,55,Head of Pricing,H,98000,OnHold,London,GB,1,2023-05-07 14:03:02,2023-03-08 11:16:56,2023-04-01 17:11:26,Actuarial,Hybrid,London
729,248,57,57,Head of Pricing,H,£69k - £86k,Full,London,GB,2,2023-05-07 12:32:43,2023-03-08 18:46:20,2023-04-15 14:22:11,Actuarial,Remote,London
730,734,168,168,Senior Regulatory Lawyer,H,134000,Closed,New York,US,3,2023-05-07 09:56:13,2023-03-08 18:55:04,2023-04-10 09:41:08,Legal,Remote,New York
731,878,185,185,Financial Controller,H,"536,000",Closed,Hong Kong,HK,1,2023-05-07 13:13:01,2023-03-08 08:37:24,2023-04-13 17:53:14,"Accountancy, Finance & Audit",Office,Hong Kong
732,314,41,41,Head of Compliance,H,"93,000",Full,London,GB,1,2023-05-08 14:59:15,2023-03-09 17:20:09,2023-04-08 13:43:10,Risk & Compliance,Hybrid,London
733,194,43,43,Operational Risk Manager,H,69000,Full,London,GB,1,2023-05-08 10:30:45,2023-03-09 09:01:40,2023-04-24 13:58:18,Risk & Compliance,Hybrid,London
734,175,47,47,Senior Project Manager,H,£79k - £95k,Full,London,GB,1,,2023-03-09 08:55:36,2023-04-16 09:47:20,Transformation & Change,Hybrid,London
735,330,51,51,Senior Programme Director,H,"90,000",Full,London,GB,1,2023-05-08 12:48:42,2023-03-09 18:17:23,2023-04-11 17:42:27,Transformation & Change,Hybrid,London
736,978,210,210,Account Executive,H,"156,000",Full,Kuala Lumpur,MY,1,2023-05-08 16:22:36,2023-03-09 17:19:39,2023-04-16 16:40:09,"Underwriting, Broking & Claims",Hybrid,Malaysia
737,27,6,6,Management Accountant,H,GBP 70k,Full,Manchester,GB,2,2023-05-09 12:14:29,2023-03-10 08:19:01,2023-04-27 08:37:58,"Accountancy, Finance & Audit",Remote,Manchester
738,72,9,6,Cloud Architect,H,60000,Full,Manchester,GB,1,,2023-03-10 15:49:42,2023-04-01 18:31:02,Technology,Remote,Manchester
739,20,14,11,Property Underwriter,H,Competitive,Full,Manchester,GB,1,2023-05-09 11:19:42,2023-03-10 13:38:05,2023-04-04 13:58:10,"Underwriting, Broking & Claims",Hybrid,Manchester
740,208,52,47,Senior Management Accountant,H,86000,Full,London,GB,1,2023-05-09 16:43:58,2023-03-10 12:54:11,2023-04-10 08:56:49,"Accountancy, Finance & Audit",Hybrid,London
741,349,66,66,Casualty Underwriter,H,€70k - €84k,Closed,Dublin,IE,2,2023-05-09 09:00:38,2023-03-10 14:26:51,2023-04-26 11:13:41,"Underwriting, Broking & Claims",Hybrid,Dublin
742,573,109,106,Programme Director,H,EUR 64k,Full,Paris,FR,1,2023-05-09 11:50:46,2023-03-10 13:15:18,2023-04-16 12:53:33,Transformation & Change,Hybrid,Paris
743,659,135,132,Management Accountant,H,"124,000",Full,Zurich,CH,1,,2023-03-10 13:46:53,2023-04-10 13:04:58,"Accountancy, Finance & Audit",Remote,Zurich
744,700,142,142,Programme Director,H,"98,000",Closed,Zurich,CH,2,2023-05-09 11:33:35,2023-03-10 17:48:39,2023-05-04 16:53:07,Transformation & Change,Hybrid,Zurich
745,911,186,186,Senior Financial Crime Analyst,H,HK$630k - HK$706k,Closed,Hong Kong,HK,1,2023-05-09 09:34:54,2023-03-10 12:33:13,2023-04-04 09:28:49,Risk & Compliance,Hybrid,Hong Kong
746,216,58,58,Head of Pricing,H,GBP 80k,Full,London,GB,1,2023-05-10 13:17:21,2023-03-11 17:14:48,2023-05-12 16:46:03,Actuarial,Office,London
747,421,82,82,Project Manager,H,€65k - €80k,OnHold,Amsterdam,NL,2,2023-05-10 09:10:26,2023-03-11 09:55:16,2023-04-10 17:36:37,Transformation & Change,Remote,Amsterdam
748,502,99,99,Paralegal,H,€79k - €96k,Full,Madrid,ES,2,,2023-03-11 17:45:39,2023-05-08 17:56:12,Legal,Office,Madrid
749,835,176,176,Casualty Underwriter,H,"106,000",Full,Charlotte,US,1,2023-05-10 17:07:55,2023-03-11 12:40:38,2023-04-29 17:43:17,"Underwriting, Broking & Claims",Office,Charlotte
750,149,20,20,Data Engineer,H,£74k - £87k,Full,Manchester,GB,1,2023-05-11 12:13:55,2023-03-12 08:23:07,2023-05-06 17:10:27,Technology,Office,Manchester
751,508,100,100,Head of Legal,H,61000,Full,Madrid,ES,1,2023-05-11 10:35:45,2023-03-12 09:37:26,2023-05-07 12:43:23,Legal,Office,Madrid
752,961,211,211,Account Executive,H,RM177k - RM216k,Closed,Kuala Lumpur,MY,1,,2023-03-12 14:27:28,2023-04-03 09:50:40,"Underwriting, Broking & Claims",Remote,Malaysia
753,112,8,8,Compliance Officer,H,"79,000",Full,Manchester,GB,1,2023-05-12 14:56:11,2023-03-13 08:44:38,2023-05-06 12:32:21,Risk & Compliance,Office,Manchester
754,469,89,89,Pricing Actuary,H,€70k - €80k,Full,Brussels,BE,1,,2023-03-13 13:12:41,2023-05-12 18:11:31,Actuarial,Office,Brussels
755,462,93,93,Product Owner,H,EUR 67k,Full,Brussels,BE,1,,2023-03-13 10:25:26,2023-04-28 15:25:57,Transformation & Change,Remote,Brussels
756,647,136,136,Pricing Actuary,H,CHF 163k - CHF 197k,Closed,Zurich,CH,3,,2023-03-13 15:43:48,2023-05-14 16:25:57,Actuarial,Hybrid,Zurich
757,721,167,165,Head of Legal,H,"141,000",Closed,New York,US,1,,2023-03-13 09:23:25,2023-04-03 13:51:02,Legal,Hybrid,New York
758,392,66,66,Actuarial Analyst,H,"117,000",Closed,Dublin,IE,1,2023-05-13 16:30:36,2023-03-14 09:14:59,2023-04-11 10:35:46,Actuarial,Hybrid,Dublin
759,835,175,174,Claims Handler,H,USD 103k,Full,Charlotte,US,1,2023-05-13 17:34:57,2023-03-14 09:38:10,2023-04-28 13:55:50,"Underwriting, Broking & Claims",Hybrid,Charlotte
760,888,182,182,FP&A Analyst,H,659000,Full,Hong Kong,HK,1,,2023-03-14 18:32:05,2023-04-18 08:16:37,"Accountancy, Finance & Audit",Remote,Hong Kong
761,877,184,184,Management Accountant,H,HK$633k - HK$775k,Full,Hong Kong,HK,1,2023-05-13 10:26:25,2023-03-14 12:35:41,2023-05-01 16:36:05,"Accountancy, Finance & Audit",Hybrid,Hong Kong
762,782,150,150,Project Manager,H,140000,Full,New York,US,1,2023-05-14 09:21:52,2023-03-15 15:05:23,2023-04-19 15:10:51,Transformation & Change,Hybrid,New York
